ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
02056,Portugal,PRT,2014, 0010401062.000000, 81.121951,-0000.278153, 022120.685013,-00049609.500000, 0.201220, 0000.106761,-01230.352331
02057,Portugal,PRT,2015, 0010358076.000000, 81.124390, 0000.487939, 019215.781301,-00037805.000000, 0.001220, 0000.442775,-01070.202063
02058,Portugal,PRT,2016, 0010325452.000000, 81.124390, 0000.607397, 019980.280887,-00028888.000000, 0.150000, 0000.440338, 01113.301488
02059,Portugal,PRT,2017, 0010300300.000000, 81.424390, 0001.368614, 021442.384277,-00020815.000000, 0.100000, 0000.193159, 01780.429610
02060,Portugal,PRT,2018, 0010283822.000000, 81.324390, 0000.993716, 023541.140108,-00007018.500000, 0.125610,-0000.515218, 00950.489310
02061,Portugal,PRT,2019, 0010286263.000000, 81.675610, 0000.338178, 023343.362897, 00006629.500000, 0.002439,-0000.503077,-00620.867851
02062,Portugal,PRT,2020, 0010297081.000000, 81.329268,-0000.012438, 022299.404406, 00037784.000000,-0.148780, 0000.463739, 00684.044055
02063,Portugal,PRT,2021, 0010361831.000000, 81.378049, 0001.265657, 024711.451006, 00068625.500000, 0.151220, 0003.922565, 01160.557676
02064,Portugal,PRT,2022, 0010434332.000000, 81.631707, 0007.832691, 024620.519759, 00108171.500000, 0.475610, 0001.522812, 01461.583654
02065,Portugal,PRT,2023, 0010578174.000000, 82.329268, 0004.311282, 027634.618314, 00130174.500000, 0.375610,-0002.708280, 02335.861173
02066,Romania,ROU,1992, 0022794284.000000, 69.784390, 0211.205588, 001102.103785,-00118937.500000,-0.110488, 0012.272183,-00048.128057
02067,Romania,ROU,1993, 0022763280.000000, 69.563415, 0255.166862, 001158.056328,-00032036.500000,-0.137317,-0037.223097, 00110.464296
02068,Romania,ROU,1994, 0022730211.000000, 69.509756, 0136.759393, 001323.032378,-00039505.000000,-0.053659,-0111.462189, 00245.996448
02069,Romania,ROU,1995, 0022684270.000000, 69.456098, 0032.242485, 001650.049224,-00055603.500000,-0.202439,-0048.965046, 00154.989133
02070,Romania,ROU,1996, 0022619004.000000, 69.104878, 0038.829301, 001633.010644,-00065146.000000,-0.225610, 0061.260498,-00036.356332
02071,Romania,ROU,1997, 0022553978.000000, 69.004878, 0154.763480, 001577.336560,-00055830.000000, 0.351220, 0010.133641, 00109.772163
02072,Romania,ROU,1998, 0022507344.000000, 69.807317, 0059.096583, 001852.554969,-00040969.000000, 0.753659,-0054.479850, 00011.284834
02073,Romania,ROU,1999, 0022472040.000000, 70.512195, 0045.803781, 001599.906228,-00032186.500000, 0.678049,-0006.714994,-00096.312960
02074,Romania,ROU,2000, 0022442971.000000, 71.163415, 0045.666594, 001659.929049,-00170035.000000, 0.324390,-0005.663384, 00112.643383
02075,Romania,ROU,2001, 0022131970.000000, 71.160976, 0034.477012, 001825.192994,-00356237.500000,-0.076829,-0011.563354, 00229.963024
02076,Romania,ROU,2002, 0021730496.000000, 71.009756, 0022.539886, 002119.855097,-00278822.000000, 0.074390,-0009.601762, 00427.106633
02077,Romania,ROU,2003, 0021574326.000000, 71.309756, 0015.273489, 002679.406260,-00139374.000000, 0.275610,-0005.332761, 00687.567734
02078,Romania,ROU,2004, 0021451748.000000, 71.560976, 0011.874364, 003494.990564,-00127320.500000, 0.301220,-0003.129288, 00969.298624
02079,Romania,ROU,2005, 0021319685.000000, 71.912195, 0009.014913, 004618.003508,-00128994.000000, 0.301220,-0002.657925, 01131.270354
02080,Romania,ROU,2006, 0021193760.000000, 72.163415, 0006.558514, 005757.531273,-00218351.500000, 0.326829,-0002.088792, 01871.167126
02081,Romania,ROU,2007, 0020882982.000000, 72.565854, 0004.837329, 008360.337759,-00327942.500000, 0.201220, 0000.646144, 02338.812425
02082,Romania,ROU,2008, 0020537875.000000, 72.565854, 0007.850803, 010435.156123,-00257747.500000, 0.371951, 0000.375045, 00094.058291
02083,Romania,ROU,2009, 0020367487.000000, 73.309756, 0005.587420, 008548.454341,-00145502.000000, 0.446341,-0000.879693,-01017.809350
02084,Romania,ROU,2010, 0020246871.000000, 73.458537, 0006.091417, 008399.537423,-00109979.500000, 0.550000, 0000.100917, 00506.110593
02085,Romania,ROU,2011, 0020147528.000000, 74.409756, 0005.789253, 009560.675528,-00094418.000000, 0.476829,-0001.378247, 00265.208119
02086,Romania,ROU,2012, 0020058035.000000, 74.412195, 0003.334923, 008929.953662,-00081917.500000, 0.326829,-0000.902270,-00031.500706
02087,Romania,ROU,2013, 0019983693.000000, 75.063415, 0003.984712, 009497.674116,-00074528.000000, 0.248780,-0001.133306, 00550.908707
02088,Romania,ROU,2014, 0019908979.000000, 74.909756, 0001.068310, 010031.771076,-00084038.500000,-0.075610,-0002.289434,-00260.328317
02089,Romania,ROU,2015, 0019815616.000000, 74.912195,-0000.594156, 008977.017482,-00103356.000000, 0.150000,-0001.306553,-00313.615508
02090,Romania,ROU,2016, 0019702267.000000, 75.209756,-0001.544797, 009404.540059,-00113450.500000, 0.148780, 0000.966589, 00875.482360
02091,Romania,ROU,2017, 0019588715.000000, 75.209756, 0001.339021, 010727.982201,-00114148.500000, 0.074390, 0003.085141, 01505.797130
02092,Romania,ROU,2018, 0019473970.000000, 75.358537, 0004.625484, 012416.134318,-00108533.500000, 0.198780, 0001.244417, 01090.814100
02093,Romania,ROU,2019, 0019371648.000000, 75.607317, 0003.827854, 012909.610401,-00104360.000000,-0.552439,-0000.997206, 00296.521370
02094,Romania,ROU,2020, 0019265250.000000, 74.253659, 0002.631073, 013009.177057,-00124794.500000,-1.398780, 0000.612237, 00999.184982
02095,Romania,ROU,2021, 0019122059.000000, 72.809756, 0005.052329, 014907.980365,-00108374.000000, 0.450000, 0005.582208, 01247.187374
02096,Romania,ROU,2022, 0019048502.000000, 75.153659, 0013.795489, 015503.551805,-00030498.500000, 1.797561, 0002.672429, 01668.219161
02097,Romania,ROU,2023, 0019061062.000000, 76.404878, 0010.397187, 018244.418688, 00001651.000000, 0.652439,-0004.037041, 02288.328908
02098,Saudi Arabia,SAU,1965, 0002928771.000000, 48.436000, 0000.389105, 000904.118334, 00108959.500000, 0.727500,-0000.624806, 00060.132203
02099,Saudi Arabia,SAU,1966, 0003039887.000000, 49.187000, 0001.550388, 000960.744777, 00114235.500000, 0.779000, 0000.855066, 00063.742634
02100,Saudi Arabia,SAU,1967, 0003157242.000000, 49.994000, 0002.099237, 001031.603603, 00121412.000000, 0.835000, 0000.019199, 00157.481159
02101,Saudi Arabia,SAU,1968, 0003282711.000000, 50.857000, 0001.588785, 001275.707094, 00129936.000000, 0.889500, 0000.698312, 00140.567527
02102,Saudi Arabia,SAU,1969, 0003417114.000000, 51.773000, 0003.495860, 001312.738657, 00139879.500000, 0.936000,-0000.705504, 00116.866259
02103,Saudi Arabia,SAU,1970, 0003562470.000000, 52.729000, 0000.177778, 001509.439612, 00153458.500000, 0.977000, 0000.489570, 00308.285223
02104,Saudi Arabia,SAU,1971, 0003724031.000000, 53.727000, 0004.475000, 001929.309103, 00171626.000000, 1.006500, 0002.076701, 00482.473610
02105,Saudi Arabia,SAU,1972, 0003905722.000000, 54.742000, 0004.331180, 002474.386832, 00191156.500000, 1.019000, 0006.019381, 00855.387254
02106,Saudi Arabia,SAU,1973, 0004106344.000000, 55.765000, 0016.513761, 003640.083612, 00208955.000000, 1.021500, 0008.552914, 04014.520623
02107,Saudi Arabia,SAU,1974, 0004323632.000000, 56.785000, 0021.437008, 010503.428078, 00224971.500000, 1.007500, 0009.031172, 03312.778914
02108,Saudi Arabia,SAU,1975, 0004556287.000000, 57.780000, 0034.576106, 010265.641441, 00242150.500000, 0.998500, 0005.060826, 01404.541957
02109,Saudi Arabia,SAU,1976, 0004807933.000000, 58.782000, 0031.558661, 013312.511993, 00263380.500000, 0.984500,-0011.588548, 02164.866276
02110,Saudi Arabia,SAU,1977, 0005083048.000000, 59.749000, 0011.399011, 014595.373993, 00286984.500000, 0.951500,-0016.571131, 00800.821138
02111,Saudi Arabia,SAU,1978, 0005381902.000000, 60.685000,-0001.583602, 014914.154269, 00310325.000000, 0.884500,-0005.158722, 02508.095566
02112,Saudi Arabia,SAU,1979, 0005703698.000000, 61.518000, 0001.081567, 019611.565126, 00333047.500000, 0.879500, 0002.876434, 06145.745480
02113,Saudi Arabia,SAU,1980, 0006047997.000000, 62.444000, 0004.169267, 027205.645229, 00358426.500000, 0.867000, 0000.858708, 04545.895365
02114,Saudi Arabia,SAU,1981, 0006420551.000000, 63.252000, 0002.798982, 028703.355855, 00388244.500000, 0.782000,-0001.574113,-02375.580456
02115,Saudi Arabia,SAU,1982, 0006824486.000000, 64.008000, 0001.021040, 022454.484317, 00416195.000000, 0.733500,-0001.303779,-05446.901554
02116,Saudi Arabia,SAU,1983, 0007252941.000000, 64.719000, 0000.191424, 017809.552747, 00436410.500000, 0.691500,-0001.290038,-03456.676549
02117,Saudi Arabia,SAU,1984, 0007697307.000000, 65.391000,-0001.559037, 015541.131218, 00449419.000000, 0.654000,-0001.625096,-02532.066411
02118,Saudi Arabia,SAU,1985, 0008151779.000000, 66.027000,-0003.058769, 012745.419925, 00465666.000000, 0.628500,-0000.822147,-02731.420805
02119,Saudi Arabia,SAU,1986, 0008628639.000000, 66.648000,-0003.203331, 010078.289608, 00489207.500000, 0.607500, 0000.755826,-01679.717615
02120,Saudi Arabia,SAU,1987, 0009130194.000000, 67.242000,-0001.547117, 009385.984695, 00500263.000000, 0.583000, 0002.055447,-00456.396727
02121,Saudi Arabia,SAU,1988, 0009629165.000000, 67.814000, 0000.907563, 009165.496153, 00499100.000000, 0.558500, 0001.289881, 00013.798249
02122,Saudi Arabia,SAU,1989, 0010128394.000000, 68.359000, 0001.032645, 009413.581194, 00505763.000000, 0.530000, 0000.584794, 00944.626676
02123,Saudi Arabia,SAU,1990, 0010640691.000000, 68.874000, 0002.077151, 011054.749505, 00516175.000000, 0.491000, 0001.914233, 01216.794380
02124,Saudi Arabia,SAU,1991, 0011160744.000000, 69.341000, 0004.861111, 011847.169953, 00522992.500000, 0.462500,-0001.077079, 00337.759631
02125,Saudi Arabia,SAU,1992, 0011686676.000000, 69.799000,-0000.077006, 011730.268767, 00527559.000000, 0.433500,-0001.902658,-00481.154583
02126,Saudi Arabia,SAU,1993, 0012215862.000000, 70.208000, 0001.055795, 010884.860788, 00531682.000000, 0.394000, 0000.320666,-00564.174548
02127,Saudi Arabia,SAU,1994, 0012750040.000000, 70.587000, 0000.564325, 010601.919670, 00536691.500000, 0.368000, 0001.906318,-00049.229946
02128,Saudi Arabia,SAU,1995, 0013289245.000000, 70.944000, 0004.868431, 010786.400895, 00540484.500000, 0.350500, 0000.328868, 00434.792463
02129,Saudi Arabia,SAU,1996, 0013831009.000000, 71.288000, 0001.222061, 011471.504596, 00542849.000000, 0.340000,-0002.405640, 00379.472352
02130,Saudi Arabia,SAU,1997, 0014374943.000000, 71.624000, 0000.057151, 011545.345600, 00545588.000000, 0.334500,-0000.796664,-00817.723649
02131,Saudi Arabia,SAU,1998, 0014922185.000000, 71.957000,-0000.371267, 009836.057298, 00548566.000000, 0.333000,-0000.695453,-00546.577830
02132,Saudi Arabia,SAU,1999, 0015472075.000000, 72.290000,-0001.333755, 010452.189940, 00627768.500000, 0.325000,-0000.376866, 00939.252535
02133,Saudi Arabia,SAU,2000, 0016177722.000000, 72.607000,-0001.124998, 011714.562368, 00784661.000000, 0.330500, 0000.106403, 00176.560693
02134,Saudi Arabia,SAU,2001, 0017041397.000000, 72.951000,-0001.120948, 010805.311325, 00866594.000000, 0.344500, 0000.686092,-00564.254010
02135,Saudi Arabia,SAU,2002, 0017910910.000000, 73.296000, 0000.247186, 010586.054347, 00872685.000000, 0.353000, 0000.866572, 00340.954543
02136,Saudi Arabia,SAU,2003, 0018786767.000000, 73.657000, 0000.612195, 011487.220411, 00879285.000000, 0.365500, 0000.134161, 01284.221776
02137,Saudi Arabia,SAU,2004, 0019669480.000000, 74.027000, 0000.515508, 013154.497899, 00886561.500000, 0.371500,-0000.066482, 02244.263484
02138,Saudi Arabia,SAU,2005, 0020559890.000000, 74.400000, 0000.479232, 015975.747378, 00894832.000000, 0.367500, 0000.846758, 02204.558319
02139,Saudi Arabia,SAU,2006, 0021459144.000000, 74.762000, 0002.209023, 017563.614537, 00904211.500000, 0.333000, 0001.844296, 01310.201442
02140,Saudi Arabia,SAU,2007, 0022368313.000000, 75.066000, 0004.167824, 018596.150263, 00914366.500000, 0.269500, 0003.830613, 02378.437180
02141,Saudi Arabia,SAU,2008, 0023287877.000000, 75.301000, 0009.870248, 022320.488896, 00924670.500000, 0.190500, 0000.444700,-00438.879549
02142,Saudi Arabia,SAU,2009, 0024217654.000000, 75.447000, 0005.057223, 017718.391165, 00345305.000000, 0.157500,-0002.265415,-00146.049377
02143,Saudi Arabia,SAU,2010, 0023978487.000000, 75.616000, 0005.339417, 022028.390143, 00437106.500000, 0.180500, 0000.384497, 04704.179355
02144,Saudi Arabia,SAU,2011, 0025091867.000000, 75.808000, 0005.826216, 027126.749875, 01095187.000000, 0.237000,-0001.236574, 03352.523704
02145,Saudi Arabia,SAU,2012, 0026168861.000000, 76.090000, 0002.866270, 028733.437551, 01266068.500000, 0.354500,-0001.157587, 00369.357865
02146,Saudi Arabia,SAU,2013, 0027624004.000000, 76.517000, 0003.511042, 027865.465605, 01070206.000000, 0.513000,-0000.312208,-00463.976260
02147,Saudi Arabia,SAU,2014, 0028309273.000000, 77.116000, 0002.241853, 027805.485032, 01096189.000000, 0.629500,-0001.144174,-02304.655325
02148,Saudi Arabia,SAU,2015, 0029816382.000000, 77.776000, 0001.222693, 023256.154955, 01322462.500000, 0.619000,-0000.094191,-02768.881663
02149,Saudi Arabia,SAU,2016, 0030954198.000000, 78.354000, 0002.053471, 022267.721705, 00580486.500000, 0.472500,-0001.028769, 00336.567879
02150,Saudi Arabia,SAU,2017, 0030977355.000000, 78.721000,-0000.834846, 023929.290714,-00378958.500000, 0.198000, 0000.206236, 03546.172096
02151,Saudi Arabia,SAU,2018, 0030196281.000000, 78.750000, 0002.465943, 029360.065897,-00456778.000000,-0.204000,-0000.179070, 02818.751335
02152,Saudi Arabia,SAU,2019, 0030063799.000000, 78.313000,-0001.192986, 029566.793383, 00678114.500000,-0.577000, 0000.453203,-02510.617583
02153,Saudi Arabia,SAU,2020, 0031552510.000000, 77.596000, 0003.372350, 024338.830730, 00360292.000000,-0.612000, 0002.128138, 01176.985991
02154,Saudi Arabia,SAU,2021, 0030784383.000000, 77.089000, 0003.063290, 031920.765366, 00311357.000000,-0.143000,-0000.449138, 07085.698445
02155,Saudi Arabia,SAU,2022, 0032175224.000000, 77.310000, 0002.474074, 038510.227621, 01459174.000000, 0.821500,-0000.368102, 02118.041486
02156,Saudi Arabia,SAU,2023, 0033702731.000000, 78.732000, 0002.327085, 036156.848338, 01562528.000000, 0.836000,-0000.393076,-01694.282376
02157,Sudan,SDN,1961, 0008634941.000000, 49.964000, 0008.760511, 000105.313103, 00277269.500000, 0.426500, 0000.785316, 00005.750168
02158,Sudan,SDN,1962, 0008919028.000000, 50.419000, 0001.662871, 000111.213455, 00291568.000000, 0.426000,-0002.036139, 00002.313053
02159,Sudan,SDN,1963, 0009218077.000000, 50.816000, 0004.688233, 000109.939209, 00306040.500000, 0.230000, 0001.143984,-00000.781689
02160,Sudan,SDN,1964, 0009531109.000000, 50.879000, 0003.950838, 000109.650078, 00319976.500000, 0.107500,-0003.567131, 00000.475082
02161,Sudan,SDN,1965, 0009858030.000000, 51.031000,-0002.446029, 000110.889374, 00333234.500000, 0.187000,-0001.119188, 00000.426247
02162,Sudan,SDN,1966, 0010197578.000000, 51.253000, 0001.712463, 000110.502571, 00346283.500000, 0.232000, 0006.729793, 00002.675831
02163,Sudan,SDN,1967, 0010550597.000000, 51.495000, 0011.013556, 000116.241035, 00360210.500000, 0.254500,-0005.873179, 00003.661182
02164,Sudan,SDN,1968, 0010917999.000000, 51.762000,-0010.033895, 000117.824936, 00374169.500000, 0.272500, 0000.796656, 00004.871925
02165,Sudan,SDN,1969, 0011298936.000000, 52.040000, 0012.606869, 000125.984886, 00388886.000000, 0.266000, 0007.030846, 00010.606773
02166,Sudan,SDN,1970, 0011695771.000000, 52.294000, 0004.027796, 000139.038483, 00403301.500000, 0.250500,-0005.651600, 00010.473362
02167,Sudan,SDN,1971, 0012105539.000000, 52.541000, 0001.303669, 000146.931610, 00416042.500000, 0.254500, 0004.763478, 00007.736549
02168,Sudan,SDN,1972, 0012527856.000000, 52.803000, 0013.554751, 000154.511581, 00471888.000000, 0.223500, 0006.992709, 00018.796295
02169,Sudan,SDN,1973, 0013049315.000000, 52.988000, 0015.289088, 000184.524200, 00526433.500000, 0.176500, 0006.301676, 00037.137871
02170,Sudan,SDN,1974, 0013580723.000000, 53.156000, 0026.158102, 000228.787323, 00507741.500000, 0.161000, 0004.336980, 00042.564346
02171,Sudan,SDN,1975, 0014064798.000000, 53.310000, 0023.963048, 000269.652893, 00494496.500000, 0.093000,-0012.241609, 00048.199142
02172,Sudan,SDN,1976, 0014569716.000000, 53.342000, 0001.674884, 000325.185608, 00510908.000000, 0.106000,-0003.443358, 00061.373245
02173,Sudan,SDN,1977, 0015086614.000000, 53.522000, 0017.076331, 000392.399384, 00562643.500000,-0.026000, 0008.777760, 00042.443237
02174,Sudan,SDN,1978, 0015695003.000000, 53.290000, 0019.230404, 000410.072083, 00634369.000000,-0.074000, 0007.031062, 00008.250122
02175,Sudan,SDN,1979, 0016355352.000000, 53.374000, 0031.138455, 000408.899628, 00681951.000000, 0.391000, 0003.060982, 00004.138351
02176,Sudan,SDN,1980, 0017058905.000000, 54.072000, 0025.352369, 000418.348785, 00712610.000000, 0.497500,-0003.281365, 00037.451477
02177,Sudan,SDN,1981, 0017780572.000000, 54.369000, 0024.575724, 000483.802582, 00713870.000000, 0.151500, 0000.180255,-00019.701706
02178,Sudan,SDN,1982, 0018486645.000000, 54.375000, 0025.712880, 000378.945374, 00664599.000000,-2.403500, 0003.006025,-00068.790466
02179,Sudan,SDN,1983, 0019109770.000000, 49.562000, 0030.587775, 000346.221649, 00529941.500000,-2.284000, 0004.216731, 00025.524002
02180,Sudan,SDN,1984, 0019546528.000000, 49.807000, 0034.146341, 000429.993378, 00398051.000000, 0.226000, 0007.409864,-00009.909439
02181,Sudan,SDN,1985, 0019905872.000000, 50.014000, 0045.407503, 000326.402771, 00370855.000000, 2.375500,-0004.846426,-00014.829910
02182,Sudan,SDN,1986, 0020288238.000000, 54.558000, 0024.453490, 000400.333557, 00399516.000000, 2.366500,-0012.425133, 00072.377228
02183,Sudan,SDN,1987, 0020704904.000000, 54.747000, 0020.557238, 000471.157227, 00425096.500000, 0.213000, 0020.123536, 00076.372528
02184,Sudan,SDN,1988, 0021138431.000000, 54.984000, 0064.700563, 000553.078613, 00436559.000000, 0.068000, 0023.081542, 00171.555145
02185,Sudan,SDN,1989, 0021578022.000000, 54.883000, 0066.720322, 000814.267517, 00441525.000000, 0.256500, 0000.228767, 00352.054443
02186,Sudan,SDN,1990, 0022021481.000000, 55.497000, 0065.158098, 001257.187500, 00446327.000000, 0.335000, 0028.428902, 00401.644623
02187,Sudan,SDN,1991, 0022470676.000000, 55.553000, 0123.578127, 001617.556763, 00452937.000000, 0.227500, 0026.233185,-00502.288704
02188,Sudan,SDN,1992, 0022927355.000000, 55.952000, 0117.624469, 000252.610092, 00487458.000000, 0.274500,-0011.098852,-00652.431427
