ID_Number,country,iso3,d_popul,d_lifeE,d_infla,d_gdpPC
00035,,,-0.2720578334086005,0.0808484756889398,0.10841456248186125,1.3272227213137673
00036,,,-0.35945665570111757,0.1599741838356747,0.11711203501785744,-1.1409968471831413
00037,,,-0.3571154573281992,0.3309513146048617,-0.13555264757148452,0.19807491908584354
00038,,,-0.35573312681347885,-0.23764651973291193,-0.005569024034976252,1.6444079645279266
00039,Australia,AUS,-0.3564167759285216,0.3269767704219512,0.1119644010477299,2.2377449511027407
00040,Australia,AUS,-0.35749750124301494,0.32299896574340264,0.1978773032596846,0.9832851721745715
00041,Australia,AUS,-0.3581059889348834,-0.16209757530123264,0.13413985059586814,0.3776707666118065
00042,Australia,AUS,-0.314891848721864,0.5544941560523764,0.12853215460320705,-0.7412292823615224
00043,Australia,AUS,-0.31653036774706356,0.34256193957233,-0.23631911224295649,-0.8009914642798506
00044,Australia,AUS,-0.31867118896415764,-0.3225791706112001,-0.09946170202777489,-0.603837268481266
00045,,,-0.3205112045706329,-0.10738645849299917,-0.25490239751915306,-0.2531246296395265
00046,,,-0.32137012372780127,0.11921798835874266,0.13087295017385758,-0.012075972230490338
00047,,,-0.3217144270131082,-0.39920081810783226,0.6127603150563685,0.10431422456500718
00048,,,2.683643384083047,0.36049466558218013,0.5629171955350869,-0.6098913720948235
00049,,,2.466155010642546,0.39799036542095756,-0.17326945230282764,-0.6074977280817397
00050,,,2.2734539150573956,0.33930144393417544,0.16907650052504117,-0.5963108471847238
00051,,,2.1335257336158966,0.3115872310098617,1.1232750392910278,-0.566498730327114
00052,,,2.07675487143106,0.32299896574340264,0.2243603135248042,-0.5420177602851467
00053,,,2.0167856508132744,0.2855032659046253,-0.4252509427887074,-0.511765815603959
00054,,,-0.17258680721091915,-0.374747100821673,-0.5938452715663414,-0.5986343585108819
00055,,,-0.17572967412505605,0.2121421140461477,-0.5859584283140492,-0.6834344504454577
00056,,,-0.17678177413157448,1.0142240410321695,-0.11713958524362542,-0.6917217696633207
00057,,,-0.17832913994143498,1.1756185751208201,-0.027822224064922647,-0.5612201475984567
00058,,,-0.18263780850438163,0.5626453951477628,-0.40306767218618605,-0.38242460221930397
00059,,,-0.18961582701546711,0.38331813504926204,-0.2953731335173817,-0.42338441376818725
00060,,,-0.3839429680279284,0.004901750789405792,0.6564547056464897,-0.5844886406311756
00061,,,-0.3824864355975636,-0.40464910631918855,-0.35559801263915486,-0.17051539539015467
00062,,,-0.37680295266221403,-0.8221523122892417,-0.9701323001066207,0.10083462893292154
00063,,,-0.3731581033920259,-0.003050598072053258,0.27227945366785067,0.2188289662075404
00064,,,-0.37043422143260524,0.41047480321945146,0.4749901417884805,0.19720244197582779
00065,,,-0.3665024794109816,0.49000155232967935,0.023100200961222624,0.17030290494603154
00066,,,-0.3332590616947576,0.16395198851422324,0.39679478000452545,-1.3851381900588253
00067,,,-0.32889250284417465,-0.3251223572089607,0.07063702956354373,-0.2836961874778019
00068,,,-0.3437226512260705,-0.734673214317555,-0.14333183631050384,0.9656517274741379
00069,,,-0.36874756711298984,-0.08257408668664296,0.13145538869438503,1.4982369077971633
00070,,,-0.3835430133058882,0.08045069522108508,0.19304803220915026,0.3828271217829639
00071,,,-0.3955456529151358,-0.08257408668664296,0.0547998544998498,-0.08158693651001397
